,hidden_layer,Accuracy,Std,Time_train
0,2.0,0.4606060606060606,0.17397212235645243,2.0318374633789062
1,4.0,0.6484848484848486,0.22757555582446773,1.350240707397461
2,6.0,0.9212121212121211,0.11999387801953534,0.9294519424438477
3,8.0,0.9333333333333335,0.08989331499509895,0.5357089042663574
4,10.0,0.9454545454545454,0.07948410332487271,0.39975786209106445
5,12.0,0.9515151515151516,0.07015658728963771,0.3048372268676758
6,14.0,0.9515151515151515,0.07015658728963771,0.2960205078125
7,16.0,0.9454545454545454,0.09772433634301272,0.32492589950561523
8,18.0,0.9636363636363636,0.05938156952201642,0.2508578300476074
9,20.0,0.9515151515151515,0.07569694543513211,0.21787428855895996
10,22.0,0.9272727272727274,0.11175205402779258,0.22385454177856445
11,24.0,0.9515151515151515,0.06413942572277793,0.19788670539855957
12,26.0,0.9454545454545454,0.10177488256816161,0.19790315628051758
13,28.0,0.9515151515151515,0.09466969304129279,0.19386768341064453
14,30.0,0.9575757575757575,0.058759755847470646,0.22434449195861816
15,32.0,0.9454545454545454,0.07422696190252054,0.2428596019744873
16,34.0,0.9575757575757575,0.06527472493496368,0.22521591186523438
17,36.0,0.9272727272727272,0.10032088095301121,0.21187853813171387
18,38.0,0.9696969696969698,0.04370365182380592,0.24686145782470703
19,40.0,0.9454545454545454,0.07948410332487274,0.2478771209716797
20,42.0,0.9454545454545454,0.08441447440717648,0.2523207664489746
21,44.0,0.9454545454545454,0.04772125984249581,0.2617790699005127
22,46.0,0.9454545454545454,0.07422696190252052,0.26982927322387695
23,48.0,0.9575757575757575,0.05875975584747064,0.28188586235046387
24,50.0,0.9272727272727274,0.10032088095301121,0.2854161262512207
25,52.0,0.9454545454545454,0.08907235428302467,0.2887990474700928
26,54.0,0.9393939393939394,0.08265564664839914,0.31090450286865234
27,56.0,0.9393939393939394,0.07761362712039818,0.32204556465148926
28,58.0,0.9636363636363637,0.05938156952201643,0.30482983589172363
29,60.0,0.9515151515151515,0.07569694543513207,0.3507957458496094
30,62.0,0.9575757575757575,0.058759755847470646,0.3097257614135742
31,64.0,0.9636363636363636,0.06583503328000129,0.3228130340576172
32,66.0,0.9757575757575758,0.04285495643554832,0.33379459381103516
33,68.0,0.9575757575757575,0.0766612766101425,0.33225202560424805
34,70.0,0.9212121212121211,0.11305914003744019,0.3098454475402832
35,72.0,0.9636363636363637,0.0658350332800013,0.33911991119384766
36,74.0,0.9515151515151515,0.09466969304129279,0.35677385330200195
37,76.0,0.9575757575757575,0.05142594772265799,0.3358337879180908
38,78.0,0.9393939393939394,0.08265564664839914,0.3383007049560547
39,80.0,0.9575757575757577,0.08176204583776996,0.3487997055053711
40,82.0,0.9515151515151515,0.06413942572277793,0.3312976360321045
41,84.0,0.9636363636363636,0.05938156952201642,0.39821910858154297
42,86.0,0.9575757575757577,0.08176204583776996,0.3437983989715576
43,88.0,0.9636363636363637,0.052135304648743185,0.3167381286621094
44,90.0,0.9454545454545454,0.07948410332487274,0.36916041374206543
45,92.0,0.9818181818181819,0.041105030200759195,0.362682580947876
46,94.0,0.9636363636363637,0.04370365182380592,0.37721896171569824
47,96.0,0.9818181818181819,0.04110503020075919,0.4102201461791992
48,98.0,0.9696969696969698,0.04370365182380592,0.38583922386169434
49,100.0,0.9636363636363636,0.05938156952201642,0.39298486709594727
50,102.0,0.9696969696969698,0.05938156952201642,0.4140005111694336
51,104.0,0.9696969696969698,0.07713892158398701,0.4110891819000244
52,106.0,0.9636363636363637,0.0658350332800013,0.38776564598083496
53,108.0,0.9515151515151515,0.08085857008561416,0.3599376678466797
54,110.0,0.9696969696969698,0.04370365182380592,0.38378047943115234
55,112.0,0.9575757575757575,0.05875975584747064,0.3887636661529541
56,114.0,0.9636363636363636,0.05213530464874318,0.3952038288116455
57,116.0,0.9818181818181819,0.04110503020075919,0.45081210136413574
58,118.0,0.9696969696969698,0.05213530464874318,0.41774487495422363
59,120.0,0.9696969696969698,0.07713892158398701,0.4426608085632324
